1000,87294.400000
1100,86121.600000
1200,49314.800000
1300,53840.600000
1400,68228.400000
1500,81273.200000
1600,91104.400000
1700,85594.000000
1800,94353.200000
1900,98121.800000
2000,110614.400000
2100,112922.600000
2200,136548.200000
2300,139039.000000
2400,260460.400000
2500,288302.400000
2600,288368.600000
2700,391948.400000
2800,323592.200000
2900,415392.200000
3000,442532.200000
3100,481330.800000
3200,530148.600000
3300,505391.400000
3400,561092.000000
3500,494759.200000
3600,542099.600000
3700,550741.000000
3800,602031.600000
3900,620793.400000
4000,634421.800000
4100,681240.200000
4200,720833.400000
4300,736436.400000
4400,797189.800000
4500,838288.400000
4600,867429.000000
4700,916928.400000
4800,968636.400000
4900,939593.200000
5000,1041442.200000
5100,1051476.000000
5200,1085775.200000
5300,1126910.800000
5400,1163756.000000
5500,1203797.000000
5600,1344081.000000
5700,1391319.000000
5800,1389786.400000
5900,1440849.000000
6000,1495705.000000
6100,1332422.600000
6200,1680497.800000
6300,1766040.600000
6400,1837307.400000
6500,2027093.800000
6600,1880420.400000
6700,1900609.600000
6800,1949352.600000
6900,2000889.800000
7000,2101886.600000
7100,2118215.200000
7200,2187554.600000
7300,2210890.000000
7400,1670198.000000
7500,1709743.600000
7600,2488166.800000
7700,2606983.400000
7800,2758443.200000
7900,2727676.800000
8000,2785140.000000
8100,2746655.200000
8200,2913556.800000
8300,2927126.400000
8400,3035041.800000
8500,3346364.000000
8600,3264155.600000
8700,3214189.400000
8800,3364829.200000
8900,3489321.000000
9000,3481998.600000
9100,3658393.200000
9200,3719051.200000
9300,3783109.600000
9400,3983841.800000
9500,4076015.400000
9600,4054204.400000
9700,4207855.400000
9800,4284547.600000
9900,4261074.200000
